,Datetime,hour,day,month,year,Pressure(kPa,Wind_Speed(m/s),Temperature(Â°C),Radiation(W/m^2),Cloud_Coverage(%),Rain(mm/hour),Relative_Humidity(%),wind_lag1,wind_lag3,wind_lag24
6006,2019-09-08 6:00:00,6,8,9,2019,100.06,8.91,29.22,40.17,84.82,6.18,86.67,9.14,8.77,4.88
6007,2019-09-08 7:00:00,7,8,9,2019,100.16,8.89,29.47,170.88,85.51,4.07,85.13,8.91,8.95,4.9
6008,2019-09-08 8:00:00,8,8,9,2019,100.23,8.85,29.73,357.38,87.76,2.63,84.22,8.89,9.14,5.51
6009,2019-09-08 9:00:00,9,8,9,2019,100.25,8.86,29.95,580.65,61.74,2.51,83.74,8.85,8.91,6.57
6010,2019-09-08 10:00:00,10,8,9,2019,100.24,9.14,30.03,692.25,80.14,5.02,83.57,8.86,8.89,7.58
6011,2019-09-08 11:00:00,11,8,9,2019,100.21,9.46,30.03,696.58,89.25,10.27,83.87,9.14,8.85,8.16
6012,2019-09-08 12:00:00,12,8,9,2019,100.13,9.62,30.01,672.15,95.79,14.13,84.16,9.46,8.86,8.33
6013,2019-09-08 13:00:00,13,8,9,2019,100.04,9.61,30.02,554.9,98.14,16.2,84.12,9.62,9.14,8.19
6014,2019-09-08 14:00:00,14,8,9,2019,99.97,9.49,29.96,563.53,97.91,18.87,84.12,9.61,9.46,7.85
6015,2019-09-08 15:00:00,15,8,9,2019,99.93,9.28,29.88,314.25,99.32,21.13,84.22,9.49,9.62,7.56
6016,2019-09-08 16:00:00,16,8,9,2019,99.93,9.07,29.77,174.52,98.5,16.97,84.45,9.28,9.61,7.43
6017,2019-09-08 17:00:00,17,8,9,2019,99.96,8.89,29.63,55.78,97.1,10.38,85.01,9.07,9.49,7.33
6018,2019-09-08 18:00:00,18,8,9,2019,100.01,8.77,29.49,0,95.76,6.41,85.47,8.89,9.28,7.15
6019,2019-09-08 19:00:00,19,8,9,2019,100.08,8.89,29.46,0,90.59,3.89,85.34,8.77,9.07,7.37
6020,2019-09-08 20:00:00,20,8,9,2019,100.15,8.87,29.41,0,50.94,2.61,85.42,8.89,8.89,7.74
6021,2019-09-08 21:00:00,21,8,9,2019,100.2,8.34,29.29,0,22.38,1.99,86.02,8.87,8.77,8.14
6022,2019-09-08 22:00:00,22,8,9,2019,100.22,7.75,29.2,0,72.33,1.72,86.1,8.34,8.89,8.5
6023,2019-09-08 23:00:00,23,8,9,2019,100.21,7.16,29.13,0,33.55,2.16,86.43,7.75,8.87,8.82
6024,2019-09-09 0:00:00,0,9,9,2019,100.16,6.54,29.07,0,47.49,2.22,86.77,7.16,8.34,8.91
6025,2019-09-09 1:00:00,1,9,9,2019,100.1,5.99,28.99,0,64.83,2.76,87.12,6.54,7.75,8.99
6026,2019-09-09 2:00:00,2,9,9,2019,100.05,5.5,28.93,0,99.33,3.39,87.38,5.99,7.16,8.97
6027,2019-09-09 3:00:00,3,9,9,2019,100.04,5.41,28.89,0,99.77,6.17,87.73,5.5,6.54,8.77
6028,2019-09-09 4:00:00,4,9,9,2019,100.08,5.42,28.86,0,99.64,7.91,88.04,5.41,5.99,8.95
6029,2019-09-09 5:00:00,5,9,9,2019,100.13,5.37,28.85,0,96.63,9.46,88.13,5.42,5.5,9.14
6030,2019-09-09 6:00:00,6,9,9,2019,100.2,5.42,29.07,42.08,97.45,9.92,87.66,5.37,5.41,8.91
6031,2019-09-09 7:00:00,7,9,9,2019,100.28,5.67,29.47,152.25,98.15,9.12,86,5.42,5.42,8.89
6032,2019-09-09 8:00:00,8,9,9,2019,100.34,5.55,29.74,291.92,97.9,7.74,85.17,5.67,5.37,8.85
6033,2019-09-09 9:00:00,9,9,9,2019,100.35,5.32,30,523.2,98.85,7.11,84.28,5.55,5.42,8.86
6034,2019-09-09 10:00:00,10,9,9,2019,100.32,5.05,30.11,616.35,99.34,7.02,84.03,5.32,5.67,9.14
6035,2019-09-09 11:00:00,11,9,9,2019,100.27,4.86,30.16,617.4,95.97,7.73,84.07,5.05,5.55,9.46
6036,2019-09-09 12:00:00,12,9,9,2019,100.19,4.61,30.16,610.33,96.02,7.1,84.19,4.86,5.32,9.62
6037,2019-09-09 13:00:00,13,9,9,2019,100.11,4.31,30.21,453.25,99.55,5.4,83.99,4.61,5.05,9.61
6038,2019-09-09 14:00:00,14,9,9,2019,100.03,4.08,30.23,346.58,98.77,4.23,83.42,4.31,4.86,9.49
6039,2019-09-09 15:00:00,15,9,9,2019,99.98,4.1,30.16,261.73,98.7,2.7,82.99,4.08,4.61,9.28
6040,2019-09-09 16:00:00,16,9,9,2019,99.97,4.3,30.09,147.5,97.59,2,82.69,4.1,4.31,9.07
6041,2019-09-09 17:00:00,17,9,9,2019,100,4.46,29.93,46.58,99.1,1.79,83.59,4.3,4.08,8.89
6042,2019-09-09 18:00:00,18,9,9,2019,100.05,4.55,29.72,0,98.28,1.88,85.17,4.46,4.1,8.77
6043,2019-09-09 19:00:00,19,9,9,2019,100.12,4.99,29.64,0,95.9,2.07,85.7,4.55,4.3,8.89
6044,2019-09-09 20:00:00,20,9,9,2019,100.2,5.56,29.6,0,94.18,2.34,86.08,4.99,4.46,8.87
6045,2019-09-09 21:00:00,21,9,9,2019,100.24,6.02,29.52,0,87.39,2.52,86.7,5.56,4.55,8.34
6046,2019-09-09 22:00:00,22,9,9,2019,100.24,6.4,29.41,0,98.76,3.18,87.44,6.02,4.99,7.75
6047,2019-09-09 23:00:00,23,9,9,2019,100.21,6.7,29.26,0,97.59,3.95,88.17,6.4,5.56,7.16
6048,2019-09-10 0:00:00,0,10,9,2019,100.18,6.91,29.16,0,95.58,4.52,88.15,6.7,6.02,6.54
6049,2019-09-10 1:00:00,1,10,9,2019,100.16,6.87,29.03,0,98.72,4.2,87.98,6.91,6.4,5.99
6050,2019-09-10 2:00:00,2,10,9,2019,100.15,6.68,28.92,0,89.55,4.14,88.02,6.87,6.7,5.5
6051,2019-09-10 3:00:00,3,10,9,2019,100.14,6.49,28.83,0,92.33,5.22,88.32,6.68,6.91,5.41
6052,2019-09-10 4:00:00,4,10,9,2019,100.16,5.99,28.81,0,95.79,6.79,88.29,6.49,6.87,5.42
6053,2019-09-10 5:00:00,5,10,9,2019,100.2,5.49,28.79,0,97.08,7.2,88.34,5.99,6.68,5.37
6054,2019-09-10 6:00:00,6,10,9,2019,100.24,5.32,28.85,19.15,99.74,9.19,88.42,5.49,6.49,5.42
6055,2019-09-10 7:00:00,7,10,9,2019,100.27,5.71,29.1,46.05,99.31,9.11,87.92,5.32,5.99,5.67
6056,2019-09-10 8:00:00,8,10,9,2019,100.28,6.39,29.33,29.92,99.09,9.76,87.19,5.71,5.49,5.55
6057,2019-09-10 9:00:00,9,10,9,2019,100.3,6.85,29.57,44.47,98.98,9.28,86.58,6.39,5.32,5.32
6058,2019-09-10 10:00:00,10,10,9,2019,100.34,6.94,29.84,148.82,97.51,8.64,85.72,6.85,5.71,5.05
6059,2019-09-10 11:00:00,11,10,9,2019,100.35,6.71,30.01,212.35,99.4,9.19,85.05,6.94,6.39,4.86
6060,2019-09-10 12:00:00,12,10,9,2019,100.3,6.44,30.07,346.58,98.76,9.46,84.83,6.71,6.85,4.61
6061,2019-09-10 13:00:00,13,10,9,2019,100.2,6.36,30.07,403.7,98.44,9.25,84.82,6.44,6.94,4.31
6062,2019-09-10 14:00:00,14,10,9,2019,100.11,6.37,30.04,276.65,99.42,10.44,84.82,6.36,6.71,4.08
6063,2019-09-10 15:00:00,15,10,9,2019,100.07,6.33,29.97,197.8,98.64,10.26,85.01,6.37,6.44,4.1
6064,2019-09-10 16:00:00,16,10,9,2019,100.07,6.27,29.87,104.07,99.34,9.8,85.5,6.33,6.36,4.3
6065,2019-09-10 17:00:00,17,10,9,2019,100.1,6.16,29.72,26.77,100,10.08,86.49,6.27,6.37,4.46
6066,2019-09-10 18:00:00,18,10,9,2019,100.14,6.27,29.54,0,99.55,9.97,87.31,6.16,6.33,4.55
6067,2019-09-10 19:00:00,19,10,9,2019,100.18,6.51,29.51,0,99.98,9.87,87.46,6.27,6.27,4.99
6068,2019-09-10 20:00:00,20,10,9,2019,100.25,6.65,29.48,0,99.13,9.76,87.71,6.51,6.16,5.56
6069,2019-09-10 21:00:00,21,10,9,2019,100.28,6.72,29.43,0,100,9.35,88.03,6.65,6.27,6.02
6070,2019-09-10 22:00:00,22,10,9,2019,100.31,6.7,29.36,0,99.19,10.41,88.41,6.72,6.51,6.4
6071,2019-09-10 23:00:00,23,10,9,2019,100.31,6.68,29.3,0,99.64,11.39,88.29,6.7,6.65,6.7
6072,2019-09-11 0:00:00,0,11,9,2019,100.28,6.8,29.21,0,99.52,13.92,88.14,6.68,6.72,6.91
6073,2019-09-11 1:00:00,1,11,9,2019,100.24,6.91,29.14,0,99.56,17.46,87.77,6.8,6.7,6.87
6074,2019-09-11 2:00:00,2,11,9,2019,100.22,6.9,29.06,0,100,20,87.38,6.91,6.68,6.68
6075,2019-09-11 3:00:00,3,11,9,2019,100.2,6.74,28.98,0,99.64,20.39,87.22,6.9,6.8,6.49
6076,2019-09-11 4:00:00,4,11,9,2019,100.22,6.41,28.89,0,99.75,20.36,87.22,6.74,6.91,5.99
6077,2019-09-11 5:00:00,5,11,9,2019,100.27,6.1,28.81,0,99.55,20.26,87.71,6.41,6.9,5.49
6078,2019-09-11 6:00:00,6,11,9,2019,100.33,5.96,28.89,5,98.93,21.66,87.75,6.1,6.74,5.32
6079,2019-09-11 7:00:00,7,11,9,2019,100.4,6.06,29.14,11.93,99.71,23.41,86.86,5.96,6.41,5.71
6080,2019-09-11 8:00:00,8,11,9,2019,100.46,6.13,29.29,18.67,99.5,24.1,86.35,6.06,6.1,6.39
6081,2019-09-11 9:00:00,9,11,9,2019,100.48,6.4,29.33,26.45,99.79,29.59,86.64,6.13,5.96,6.85
6082,2019-09-11 10:00:00,10,11,9,2019,100.46,6.64,29.35,40.05,99.65,31.6,86.94,6.4,6.06,6.94
6083,2019-09-11 11:00:00,11,11,9,2019,100.41,6.83,29.37,64.6,99.69,29.8,87.11,6.64,6.13,6.71
6084,2019-09-11 12:00:00,12,11,9,2019,100.34,7.05,29.37,137.8,99.48,27.05,87.12,6.83,6.4,6.44
6085,2019-09-11 13:00:00,13,11,9,2019,100.26,7.29,29.36,423.55,99.72,25.72,87.1,7.05,6.64,6.36
6086,2019-09-11 14:00:00,14,11,9,2019,100.21,7.45,29.35,391.45,99.63,22.31,87.07,7.29,6.83,6.37
6087,2019-09-11 15:00:00,15,11,9,2019,100.19,7.75,29.31,236.23,99.39,20.82,87.22,7.45,7.05,6.33
6088,2019-09-11 16:00:00,16,11,9,2019,100.2,8.01,29.27,130.75,99.33,19.8,87.58,7.75,7.29,6.27
6089,2019-09-11 17:00:00,17,11,9,2019,100.23,8.17,29.19,35.45,99.54,20.83,88.09,8.01,7.45,6.16
6090,2019-09-11 18:00:00,18,11,9,2019,100.28,8.46,29.06,0,98.76,22.15,88.8,8.17,7.75,6.27
6091,2019-09-11 19:00:00,19,11,9,2019,100.35,8.66,29.02,0,99.66,24.83,88.83,8.46,8.01,6.51
6092,2019-09-11 20:00:00,20,11,9,2019,100.44,8.82,28.95,0,99.57,33.02,88.8,8.66,8.17,6.65
6093,2019-09-11 21:00:00,21,11,9,2019,100.5,8.76,28.84,0,99.47,51.15,88.51,8.82,8.46,6.72
6094,2019-09-11 22:00:00,22,11,9,2019,100.5,8.54,28.69,0,100,82.85,88.45,8.76,8.66,6.7
6095,2019-09-11 23:00:00,23,11,9,2019,100.48,8.39,28.62,0,99.33,130.76,88.67,8.54,8.82,6.68
6096,2019-09-12 0:00:00,0,12,9,2019,100.42,8.43,28.62,0,99.2,169.9,88.81,8.39,8.76,6.8
6097,2019-09-12 1:00:00,1,12,9,2019,100.34,8.36,28.63,0,100,191.82,88.73,8.43,8.54,6.91
6098,2019-09-12 2:00:00,2,12,9,2019,100.31,8.2,28.64,0,98.54,208.47,88.17,8.36,8.39,6.9
6099,2019-09-12 3:00:00,3,12,9,2019,100.32,8.11,28.57,0,99.18,211.51,87.49,8.2,8.43,6.74
6100,2019-09-12 4:00:00,4,12,9,2019,100.38,8.17,28.44,0,99.06,195.53,86.5,8.11,8.36,6.41
6101,2019-09-12 5:00:00,5,12,9,2019,100.45,8.16,28.27,0,99.34,160.47,85.71,8.17,8.2,6.1
6102,2019-09-12 6:00:00,6,12,9,2019,100.52,8.29,28.23,7.6,100,126.23,84.9,8.16,8.11,5.96
6103,2019-09-12 7:00:00,7,12,9,2019,100.59,8.83,28.41,19.6,99.84,85.32,83.13,8.29,8.17,6.06
6104,2019-09-12 8:00:00,8,12,9,2019,100.66,9.12,28.65,29.38,98.66,37.64,81.19,8.83,8.16,6.13
6105,2019-09-12 9:00:00,9,12,9,2019,100.69,9.6,28.94,42.8,99.4,32.32,79.59,9.12,8.29,6.4
6106,2019-09-12 10:00:00,10,12,9,2019,100.68,10.1,29.12,109.95,99.46,18.68,79.62,9.6,8.83,6.64
6107,2019-09-12 11:00:00,11,12,9,2019,100.65,10.14,29.18,97.25,99.18,8.9,80.61,10.1,9.12,6.83
6108,2019-09-12 12:00:00,12,12,9,2019,100.6,9.94,29.19,154.35,98.69,5.87,81.77,10.14,9.6,7.05
6109,2019-09-12 13:00:00,13,12,9,2019,100.52,9.7,29.24,227.82,100,5.03,82.08,9.94,10.1,7.29
6110,2019-09-12 14:00:00,14,12,9,2019,100.45,9.6,29.35,157.05,99.8,5.54,81.89,9.7,10.14,7.45
6111,2019-09-12 15:00:00,15,12,9,2019,100.42,9.39,29.43,99.38,99.58,6.39,81.84,9.6,9.94,7.75
6112,2019-09-12 16:00:00,16,12,9,2019,100.42,9.03,29.44,66.55,100,8.31,82.18,9.39,9.7,8.01
6113,2019-09-12 17:00:00,17,12,9,2019,100.44,8.56,29.33,23.98,100,11.15,83.29,9.03,9.6,8.17
6114,2019-09-12 18:00:00,18,12,9,2019,100.5,8.19,29.18,0,99.17,13.01,84.49,8.56,9.39,8.46
6115,2019-09-12 19:00:00,19,12,9,2019,100.59,8.28,29.16,0,99.45,12.1,84.98,8.19,9.03,8.66
6116,2019-09-12 20:00:00,20,12,9,2019,100.67,8.45,29.14,0,99.23,11.29,85.3,8.28,8.56,8.82
6117,2019-09-12 21:00:00,21,12,9,2019,100.73,8.67,29.11,0,99.2,10.97,85.66,8.45,8.19,8.76
6118,2019-09-12 22:00:00,22,12,9,2019,100.74,8.91,29.05,0,98.77,11.18,85.92,8.67,8.28,8.54
6119,2019-09-12 23:00:00,23,12,9,2019,100.72,9.03,29,0,98.93,11.58,86.15,8.91,8.45,8.39
6120,2019-09-13 0:00:00,0,13,9,2019,100.67,8.92,28.92,0,99.1,11.59,86.31,9.03,8.67,8.43
6121,2019-09-13 1:00:00,1,13,9,2019,100.63,8.74,28.81,0,99.1,12.43,86.27,8.92,8.91,8.36
6122,2019-09-13 2:00:00,2,13,9,2019,100.61,8.36,28.68,0,99.75,13,86.39,8.74,9.03,8.2
6123,2019-09-13 3:00:00,3,13,9,2019,100.61,8.04,28.59,0,98.89,11.65,86.11,8.36,8.92,8.11
6124,2019-09-13 4:00:00,4,13,9,2019,100.62,7.83,28.53,0,97.7,9.43,85.66,8.04,8.74,8.17
6125,2019-09-13 5:00:00,5,13,9,2019,100.67,7.58,28.48,0,99,6.2,85.22,7.83,8.36,8.16
6126,2019-09-13 6:00:00,6,13,9,2019,100.73,7.38,28.54,53.65,96.57,5.04,84.57,7.58,8.04,8.29
6127,2019-09-13 7:00:00,7,13,9,2019,100.81,7.51,28.79,197,97.42,5.26,83.41,7.38,7.83,8.83
6128,2019-09-13 8:00:00,8,13,9,2019,100.87,7.61,28.97,384.6,97.04,5.33,82.37,7.51,7.58,9.12
6129,2019-09-13 9:00:00,9,13,9,2019,100.91,7.62,29.09,520.72,91.18,3.41,81.87,7.61,7.38,9.6
6130,2019-09-13 10:00:00,10,13,9,2019,100.92,7.54,29.2,596.08,98.61,3.85,81.51,7.62,7.51,10.1
6131,2019-09-13 11:00:00,11,13,9,2019,100.89,7.46,29.24,664.33,98.86,4.59,81.53,7.54,7.61,10.14
6132,2019-09-13 12:00:00,12,13,9,2019,100.82,7.44,29.15,661.67,95.75,3.89,81.98,7.46,7.62,9.94
6133,2019-09-13 13:00:00,13,13,9,2019,100.74,7.42,29.03,605.42,89.44,2.71,82.45,7.44,7.54,9.7
6134,2019-09-13 14:00:00,14,13,9,2019,100.67,7.43,28.94,500.3,85.91,2.24,82.58,7.42,7.46,9.6
6135,2019-09-13 15:00:00,15,13,9,2019,100.61,7.44,28.87,291.77,97.53,1.27,82.51,7.43,7.44,9.39
6136,2019-09-13 16:00:00,16,13,9,2019,100.59,7.37,28.8,155.98,94.56,0.86,82.83,7.44,7.42,9.03
6137,2019-09-13 17:00:00,17,13,9,2019,100.59,7.19,28.66,48,91.64,0.41,83.58,7.37,7.43,8.56
6138,2019-09-13 18:00:00,18,13,9,2019,100.62,7.01,28.53,0,85.97,0.44,84.28,7.19,7.44,8.19
6139,2019-09-13 19:00:00,19,13,9,2019,100.66,6.86,28.51,0,73.05,0.56,84.62,7.01,7.37,8.28
6140,2019-09-13 20:00:00,20,13,9,2019,100.71,6.62,28.51,0,92.91,0.36,85.23,6.86,7.19,8.45
6141,2019-09-13 21:00:00,21,13,9,2019,100.75,6.31,28.46,0,60.56,0.77,86.07,6.62,7.01,8.67
6142,2019-09-13 22:00:00,22,13,9,2019,100.75,6.04,28.41,0,77.02,1.58,86.56,6.31,6.86,8.91
6143,2019-09-13 23:00:00,23,13,9,2019,100.71,5.61,28.31,0,90.87,2.79,87.29,6.04,6.62,9.03
6144,2019-09-14 0:00:00,0,14,9,2019,100.65,5.21,28.2,0,90.87,3.2,87.96,5.61,6.31,8.92
6145,2019-09-14 1:00:00,1,14,9,2019,100.6,4.88,28.1,0,83.3,3.56,88.34,5.21,6.04,8.74
6146,2019-09-14 2:00:00,2,14,9,2019,100.55,4.54,27.99,0,76.6,4.33,88.58,4.88,5.61,8.36
6147,2019-09-14 3:00:00,3,14,9,2019,100.54,4.4,27.93,0,50.16,3.77,88.59,4.54,5.21,8.04
6148,2019-09-14 4:00:00,4,14,9,2019,100.58,4.46,27.92,0,71.47,2.88,88.5,4.4,4.88,7.83
6149,2019-09-14 5:00:00,5,14,9,2019,100.62,4.61,27.95,0,34.83,3.03,88.09,4.46,4.54,7.58
6150,2019-09-14 6:00:00,6,14,9,2019,100.68,4.64,28.1,51.47,50.29,2.7,87.58,4.61,4.4,7.38
6151,2019-09-14 7:00:00,7,14,9,2019,100.78,4.79,28.43,203.9,63.79,2.56,86.08,4.64,4.46,7.51
6152,2019-09-14 8:00:00,8,14,9,2019,100.87,4.88,28.67,389.98,78.5,1.85,84.97,4.79,4.61,7.61
6153,2019-09-14 9:00:00,9,14,9,2019,100.91,4.97,28.91,573.35,70.35,1.83,84.23,4.88,4.64,7.62
6154,2019-09-14 10:00:00,10,14,9,2019,100.89,5.21,29.13,675.62,70.72,2.01,83.7,4.97,4.79,7.54
6155,2019-09-14 11:00:00,11,14,9,2019,100.83,5.54,29.23,700.75,58.5,2.23,83.59,5.21,4.88,7.46
6156,2019-09-14 12:00:00,12,14,9,2019,100.73,5.73,29.23,772.25,55.71,2.74,83.59,5.54,4.97,7.44
6157,2019-09-14 13:00:00,13,14,9,2019,100.63,5.83,29.14,630.97,72.3,2.95,83.86,5.73,5.21,7.42
6158,2019-09-14 14:00:00,14,14,9,2019,100.55,5.93,29.06,527.17,60.45,2.98,84.19,5.83,5.54,7.43
6159,2019-09-14 15:00:00,15,14,9,2019,100.52,5.9,28.99,376.52,75.39,3.2,84.54,5.93,5.73,7.44
6160,2019-09-14 16:00:00,16,14,9,2019,100.52,5.72,28.95,204.68,61.26,2.99,84.93,5.9,5.83,7.37
6161,2019-09-14 17:00:00,17,14,9,2019,100.54,5.41,28.87,61.75,46.74,2.76,85.78,5.72,5.93,7.19
6162,2019-09-14 18:00:00,18,14,9,2019,100.59,5.22,28.76,0,25.94,2.26,86.65,5.41,5.9,7.01
6163,2019-09-14 19:00:00,19,14,9,2019,100.65,5.28,28.79,0,8.42,1.57,86.71,5.22,5.72,6.86
6164,2019-09-14 20:00:00,20,14,9,2019,100.72,5.32,28.8,0,27.28,1.58,86.84,5.28,5.41,6.62
6165,2019-09-14 21:00:00,21,14,9,2019,100.74,5.28,28.81,0,46.25,1.24,87.08,5.32,5.22,6.31
6166,2019-09-14 22:00:00,22,14,9,2019,100.73,5.29,28.78,0,65.22,1.51,87.51,5.28,5.28,6.04
6167,2019-09-14 23:00:00,23,14,9,2019,100.7,5.39,28.73,0,83.77,1.82,87.89,5.29,5.32,5.61
6168,2019-09-15 0:00:00,0,15,9,2019,100.64,5.54,28.68,0,23.79,2.34,88.09,5.39,5.28,5.21
6169,2019-09-15 1:00:00,1,15,9,2019,100.58,5.61,28.64,0,96.6,2.82,88.16,5.54,5.29,4.88
6170,2019-09-15 2:00:00,2,15,9,2019,100.54,5.54,28.59,0,76.56,2.84,88.15,5.61,5.39,4.54
6171,2019-09-15 3:00:00,3,15,9,2019,100.54,5.55,28.53,0,74.93,3.45,88.01,5.54,5.54,4.4
6172,2019-09-15 4:00:00,4,15,9,2019,100.56,5.5,28.44,0,80.46,3.11,87.92,5.55,5.61,4.46
6173,2019-09-15 5:00:00,5,15,9,2019,100.59,5.37,28.33,0,71.97,2.65,87.98,5.5,5.54,4.61
6174,2019-09-15 6:00:00,6,15,9,2019,100.64,5.21,28.31,52.75,70.78,2.01,87.84,5.37,5.55,4.64
6175,2019-09-15 7:00:00,7,15,9,2019,100.72,5.32,28.5,213.88,69.13,1.77,86.58,5.21,5.5,4.79
6176,2019-09-15 8:00:00,8,15,9,2019,100.77,5.19,28.59,442.3,67.67,2.31,85.81,5.32,5.37,4.88
6177,2019-09-15 9:00:00,9,15,9,2019,100.79,5,28.77,655.78,22.73,5.13,84.81,5.19,5.21,4.97
6178,2019-09-15 10:00:00,10,15,9,2019,100.77,4.81,28.98,807.97,14.11,7.07,83.97,5,5.32,5.21
6179,2019-09-15 11:00:00,11,15,9,2019,100.73,4.58,29.15,881.92,23.59,7.84,83.31,4.81,5.19,5.54
6180,2019-09-15 12:00:00,12,15,9,2019,100.66,4.41,29.28,855.15,67.84,8.31,82.67,4.58,5,5.73
6181,2019-09-15 13:00:00,13,15,9,2019,100.56,4.29,29.3,806.67,19.19,6.68,82.26,4.41,4.81,5.83
6182,2019-09-15 14:00:00,14,15,9,2019,100.47,4.23,29.31,670.92,9.49,5.38,81.95,4.29,4.58,5.93
6183,2019-09-15 15:00:00,15,15,9,2019,100.42,4.13,29.29,464.48,27.96,2.83,81.85,4.23,4.41,5.9
6184,2019-09-15 16:00:00,16,15,9,2019,100.4,4.06,29.25,255.45,21.02,2.29,81.94,4.13,4.29,5.72
6185,2019-09-15 17:00:00,17,15,9,2019,100.42,4.04,29.09,68.28,13.4,1.82,83.19,4.06,4.23,5.41
6186,2019-09-15 18:00:00,18,15,9,2019,100.47,3.99,28.84,0,1.39,1.47,85.16,4.04,4.13,5.22
6187,2019-09-15 19:00:00,19,15,9,2019,100.54,4.26,28.78,0,1.04,1.13,85.75,3.99,4.06,5.28
6188,2019-09-15 20:00:00,20,15,9,2019,100.6,4.48,28.76,0,0.69,1.01,86.1,4.26,4.04,5.32
6189,2019-09-15 21:00:00,21,15,9,2019,100.62,4.64,28.7,0,25.38,1.16,86.58,4.48,3.99,5.28
6190,2019-09-15 22:00:00,22,15,9,2019,100.61,4.8,28.62,0,49.72,1.86,87.09,4.64,4.26,5.29
6191,2019-09-15 23:00:00,23,15,9,2019,100.58,4.92,28.54,0,83.68,2.19,87.59,4.8,4.48,5.39
6192,2019-09-16 0:00:00,0,16,9,2019,100.53,4.92,28.47,0,88.78,2.68,87.87,4.92,4.64,5.54
6193,2019-09-16 1:00:00,1,16,9,2019,100.49,4.73,28.43,0,77.32,3.14,87.83,4.92,4.8,5.61
6194,2019-09-16 2:00:00,2,16,9,2019,100.47,4.32,28.37,0,100,3.27,87.83,4.73,4.92,5.54
6195,2019-09-16 3:00:00,3,16,9,2019,100.47,3.94,28.32,0,90.96,3.72,87.84,4.32,4.92,5.55
6196,2019-09-16 4:00:00,4,16,9,2019,100.5,3.62,28.32,0,34.28,3.37,87.62,3.94,4.73,5.5
6197,2019-09-16 5:00:00,5,16,9,2019,100.54,3.36,28.3,0,20.25,2.98,87.47,3.62,4.32,5.37
6198,2019-09-16 6:00:00,6,16,9,2019,100.58,3.26,28.41,56.17,35.87,2.38,87.36,3.36,3.94,5.21
6199,2019-09-16 7:00:00,7,16,9,2019,100.64,3.56,28.79,220.05,50.15,2.26,85.82,3.26,3.62,5.32
6200,2019-09-16 8:00:00,8,16,9,2019,100.68,3.76,28.99,425.98,64.65,2.15,84.79,3.56,3.36,5.19
6201,2019-09-16 9:00:00,9,16,9,2019,100.68,3.76,29.13,642.33,40.27,0.81,83.83,3.76,3.26,5
6202,2019-09-16 10:00:00,10,16,9,2019,100.66,3.66,29.19,682.42,64.21,0.87,83.21,3.76,3.56,4.81
6203,2019-09-16 11:00:00,11,16,9,2019,100.6,3.64,29.18,822.6,36.01,1.22,83.06,3.66,3.76,4.58
6204,2019-09-16 12:00:00,12,16,9,2019,100.52,3.69,29.12,825.75,28.36,1.3,83.16,3.64,3.76,4.41
6205,2019-09-16 13:00:00,13,16,9,2019,100.43,3.78,29.05,711.8,53.99,2.49,83.19,3.69,3.66,4.29
6206,2019-09-16 14:00:00,14,16,9,2019,100.37,3.84,28.96,617.25,32.21,2.55,83.22,3.78,3.64,4.23
6207,2019-09-16 15:00:00,15,16,9,2019,100.33,3.9,28.89,437.38,38.71,2.01,83.37,3.84,3.69,4.13
6208,2019-09-16 16:00:00,16,16,9,2019,100.32,3.98,28.89,226.68,53.48,0.94,83.44,3.9,3.78,4.06
6209,2019-09-16 17:00:00,17,16,9,2019,100.34,4.01,28.86,56.12,70.17,0.44,84.11,3.98,3.84,4.04
6210,2019-09-16 18:00:00,18,16,9,2019,100.37,4,28.76,0,84.97,0.4,85.14,4.01,3.9,3.99
6211,2019-09-16 19:00:00,19,16,9,2019,100.42,4.27,28.79,0,80.86,0.17,85.16,4,3.98,4.26
6212,2019-09-16 20:00:00,20,16,9,2019,100.49,4.57,28.85,0,9.96,0.25,85.12,4.27,4.01,4.48
6213,2019-09-16 21:00:00,21,16,9,2019,100.53,4.64,28.85,0,50.73,0.5,85.31,4.57,4,4.64
6214,2019-09-16 22:00:00,22,16,9,2019,100.54,4.61,28.82,0,91.75,0.76,85.51,4.64,4.27,4.8
6215,2019-09-16 23:00:00,23,16,9,2019,100.54,4.61,28.77,0,62.1,1.18,85.68,4.61,4.57,4.92
6216,2019-09-17 0:00:00,0,17,9,2019,100.52,4.57,28.73,0,31.84,1.47,85.62,4.61,4.64,4.92
6217,2019-09-17 1:00:00,1,17,9,2019,100.48,4.39,28.68,0,60.36,1.76,85.56,4.57,4.61,4.73
6218,2019-09-17 2:00:00,2,17,9,2019,100.45,4.09,28.63,0,26.6,2.4,85.5,4.39,4.61,4.32
6219,2019-09-17 3:00:00,3,17,9,2019,100.43,3.98,28.61,0,58.49,2.56,85.38,4.09,4.57,3.94
6220,2019-09-17 4:00:00,4,17,9,2019,100.46,3.95,28.61,0,73.2,2.42,85.2,3.98,4.39,3.62
6221,2019-09-17 5:00:00,5,17,9,2019,100.5,3.92,28.62,0,28.18,1.67,84.95,3.95,4.09,3.36
6222,2019-09-17 6:00:00,6,17,9,2019,100.55,3.97,28.75,54,41.54,1.29,84.59,3.92,3.98,3.26
